ingredient_id,co2_per_kg,water_L_per_kg,energy_MJ_per_kg
ingredient:spelt_flour,2.4231636212654,0.5870017648999999,12.5
ingredient:barley_flour,1.5567259717296,1.2189470271000002,11.7
ingredient:oatmeal_flakes,2.4327314173286,0.6327239240999999,12.9
ingredient:khatfa_prepacked,2.4725287060450003,0.4506727293,37.6
ingredient:pizza_base_raw,2.794554456128999,1.3863755543,39.2
ingredient:pizza_base_cooked,2.794554456128999,1.3863755543,39.2
ingredient:thincrust_pizza_shell_raw,2.7946946122829988,1.38720498,39.2
ingredient:short_crust_pastry_raw,7.186383529333998,0.6989071833000001,45.2
ingredient:pastry_short_crust_baked,7.186383529333998,0.6989071833000001,45.2
ingredient:short_crust_pastry_pure_butter_raw,7.186383529333998,0.6989071833000001,45.2
ingredient:short_crust_pastry_pure_butter_frozen_raw,6.973565503723999,0.684351169,49.1
ingredient:puff_pastry_pure_butter_raw,7.853787154604,0.7178691233,45.9
ingredient:puff_pastry_pure_butter_cooked,7.853787154604,0.7178691233,45.9
ingredient:puff_pastry_pure_butter_frozen_raw,7.616166564858998,0.702473747,49.7
ingredient:puff_pastry_cooked,7.701301306696999,0.7353621052999999,45.9
ingredient:puff_pastry_raw,7.853787154604,0.7178691233,45.9
ingredient:puff_pastry_frozen_raw,7.616166564858998,0.702473747,49.7
ingredient:phyllo_or_filo_dough_raw,3.798916137851,2.0230015653000004,42.8
ingredient:shortbread_dough_pure_butter_raw,6.907104798264998,1.0289607423,45.9
ingredient:shortbread_dough_pure_butter_cooked,6.907104798264998,1.0289607423,45.9
ingredient:shortbread_dough_pure_butter_frozen_raw,6.7104076888440005,0.999794709,49.8
ingredient:shortbread_dough_raw,6.907104798264998,1.0289607423,45.9
ingredient:shortbread_dough_cooked,6.907104798264998,1.0289607423,45.9
ingredient:rum_baba_prepacked,2.329501280494,0.6213406124,25.7
ingredient:baklava,6.043110621216,10.173918105000002,35.6
ingredient:doughnut_filled_with_jam,3.553402711864,1.03931973,29.0
ingredient:doughnut_filled_with_fruits_prepacked,4.495148315636001,0.7877737069999999,29.2
ingredient:doughnut_filled_with_chocolate_prepacked,12.489730232313,0.85036796,37.7
ingredient:doughnut_plain,3.490063682337999,0.8034704019999999,28.4
ingredient:savoystyle_sponge_cake,4.6128965538090005,1.215324656,33.7
ingredient:brownie,16.714522614723997,2.623121619,56.4
ingredient:christmas_log_cake,16.106332109468,0.909694472,43.9
ingredient:fruit_cake,6.561511172654999,1.2991913780000002,41.3
ingredient:canele_cake,4.315867274852,0.831389899,28.5
ingredient:fruit_charlotte,4.185589060580001,1.22341006,32.8
ingredient:pastry_cream_puff,5.156368466865001,0.507365331,31.9
ingredient:chou_pastry_filled_with_whipped_cream,5.156368466865001,0.507365331,31.9
ingredient:chou_pastry_filled_with_custard,4.382770410811002,0.579922286,28.1
ingredient:gazelle_horn,5.663948578255001,11.231067976,33.9
ingredient:crepe_filled_with_jam_homemade,2.820030870953999,0.752275275,21.6
ingredient:crepe_filled_with_chocolate_or_chocolate_and_hazelnut_spread_homemade,2.820030870953999,0.752275275,21.6
ingredient:crepe_filled_with_sugar_prepacked,3.633807219715999,0.8052459590000001,27.7
ingredient:crepe_filled_with_chocolate_prepacked,9.0620138848,0.6324365320000002,34.3
ingredient:crepe_filled_with_strawberries_prepacked,3.6318462002159992,3.2368826790000003,28.3
ingredient:crepe_plain_prepacked_refrigerated,3.0040110053259994,0.370148605,21.2
ingredient:crepe_plain_prepacked_room_temperature,3.0040110053259994,0.370148605,21.2
ingredient:apple_crumble,4.479526204568001,0.943746555,28.6
ingredient:eclair,7.950499152903001,0.621959194,31.9
ingredient:dessert_opera_cake_type,10.452718486087,3.8568491,37.7
ingredient:breton_pudding_cake_with_prunes,4.421051976476002,5.557308406,32.7
ingredient:flan_tart_with_eggs,4.338068108429,0.6060655850000001,27.9
ingredient:sponge_sandwich_cake_filled_and_topped_with_strawberries_or_raspberries,4.810049365812,5.533833867599999,31.1
ingredient:buckwheat_crepe_plain_prepacked,1.646369692508,0.337318185,19.0
ingredient:twelfth_night_cake,8.000232042015,6.117942673599999,35.8
ingredient:twelfth_night_cake,8.000232042015,6.117942673599999,35.8
ingredient:chocolate_cake,16.818635394238,1.5339510610000002,44.9
ingredient:sponge_cake_w_chocolate_w_or_wo_cherry,4.613139908148001,1.2162201646,33.7
ingredient:lemon_cake_all_types,5.054250940798002,1.797676339,40.3
ingredient:fresh_cream_cheese_cake,3.9817501814839993,1.5551364719999998,30.7
ingredient:yakitori,9.063759431457,3.2005828782,48.6
ingredient:almond_cake,8.929510313556998,6.705816449,47.3
ingredient:basque_cake_with_cherries,5.153139011504001,0.7847738860000001,29.4
ingredient:basque_cake_with_custard,5.153139011504001,0.7847738860000001,29.4
ingredient:marble_cake,7.912051010002002,1.338853409,43.7
ingredient:chocolate_soft_cake_prepacked,20.261020584672,0.99443031,46.3
ingredient:fruit_soft_cake,4.556940600732,1.650055033,34.6
ingredient:soft_cake_with_nuts,7.107507241234001,2.7108151,39.0
ingredient:soft_cake_filled_with_chocolate_or_chocolate_drops_or_milk,20.261020584672,0.99443031,46.3
ingredient:soft_cake_filled_with_fruits_mini_sponge_roll_type,4.556940600732,1.650055033,34.6
ingredient:soft_cake_plain_sponge_cake_type,5.874545431616999,0.994963408,31.8
ingredient:sponge_cake_w_fruit_mousse,4.557179195899999,1.6508523426,34.6
ingredient:chou_pastry_with_praline_flavoured_creme,8.728331943988003,0.5451529860000001,33.9
ingredient:fruit_shortbread_cake_prepacked,6.672366894720001,3.307023018,42.6
ingredient:wafer_biscuit_crunchy_with_chocolate_prepacked,5.714973301945999,0.9216925856,26.9
ingredient:wafer_biscuit_crunchy_plain_or_with_sugar_prepacked,4.411774720996001,0.6101190325999999,23.8
ingredient:soft_waffle_with_chocolate_prepacked,11.02897194417,0.861222902,31.0
ingredient:soft_waffle_plain_or_with_sugar_prepacked,4.888875317976,0.864277878,25.0
ingredient:sponge_cake_filled_and_covered_with_chocolate,20.26126234625,0.9952930496,46.3
ingredient:buttered_and_caramelized_milk_bread_cake,3.412145849805999,0.783992334,29.2
ingredient:macaron_filled_with_jam_or_cream,12.517096970266,6.339092473000001,41.6
ingredient:madeleine_biscuit_with_chocolate_prepacked,15.202176015571,0.97957477,36.2
ingredient:madeleine_biscuit,3.0923485836360003,1.662266765,23.7
ingredient:madeleine_cake_pure_butter,5.882891920923001,2.433365922,27.8
ingredient:millefeuille_pastry,5.211558398917,0.775771558,29.1
ingredient:muffin_with_blueberry_or_chocolate,9.263806402275,0.775960304,34.2
ingredient:gingerbread,4.994241411574,1.387658583,41.0
ingredient:pound_cake_prepacked,8.782043525331,1.445996822,45.3
ingredient:rockshaped_coconut_cake,3.5855031250059994,3.933197084,30.0
ingredient:chocolate_tart_from_bakery,15.677882002108,0.788995066,43.7
ingredient:lemon_tart,5.475761388702999,1.200043922,32.5
ingredient:apricots_tart,4.494324534203,1.741814684,29.3
ingredient:strawberries_tart,4.271241239267,7.8846528646,32.2
ingredient:fruit_pie_with_confectioners_custard,5.880051937939,1.952074313,35.1
ingredient:red_berries_tart,5.880051937939,1.952074313,35.1
ingredient:peer_tart_with_almonds,5.781042506898,4.268506839,33.0
ingredient:apple_pie_with_custard,5.781042506898,4.268506839,33.0
ingredient:fruit_tart,4.549111261999999,5.764104301,32.5
ingredient:apple_tart,4.059221598989,0.774595256,27.6
ingredient:tatin_tart,4.754148170438,0.9405015936,28.9
ingredient:bagel,2.2716883276257,1.127685214,21.5
ingredient:rusk_w_eggs,2.8822114935207,0.556412683,26.2
ingredient:rusk,2.8822114935207,0.556412683,26.2
ingredient:rusk_wholemeal_or_rich_in_fibre,2.8822114935207,0.556412683,26.2
ingredient:rusk_multigrain,2.8822114935207,0.556412683,26.2
ingredient:rusk_unsalted,2.8822114935207,0.556412683,26.2
ingredient:blinis,3.2225490601697,0.377491558,22.1
ingredient:brioche_filled_with_chocolate_drops,7.339909826781698,0.585562317,24.3
ingredient:brioche_filled_with_chocolate,9.7583727795827,0.6620641159999999,28.8
ingredient:brioche_filled_with_fruits,9.7583727795827,0.6620641159999999,28.8
ingredient:brioche_filled_with_custard_prepacked,4.9186974423357,0.6720139740000001,22.9
ingredient:brioche_pure_butter,5.8978356385427,0.7165083720000001,25.1
ingredient:brioche_from_bakery,6.7170912857057,0.780232071,31.3
ingredient:brioche_prepacked,5.8978356385427,0.7165083720000001,25.1
ingredient:brioche,5.8978356385427,0.7165083720000001,25.1
ingredient:apple_turnover,4.0893282963797,0.7116530329999999,20.9
ingredient:chou_pastry_sugar_coated,3.7444691138497,0.7968104819999999,21.8
ingredient:christmas_brioche_with_candied_fruits_prepacked,5.8978356385427,0.7165083720000001,25.1
ingredient:croissant_butter_from_bakery,5.882716431132702,0.5166773939999999,28.1
ingredient:croissant_w_almonds_from_bakery,5.5630262058857,4.423517145,30.8
ingredient:croissant_ordinary_from_bakery,4.8526871824447,0.68331887,29.4
ingredient:croissant,4.033431545294699,0.619595177,23.3
ingredient:crouton_with_garlic_herbs_or_onions_prepacked,2.1267834023017,15.274676654,28.4
ingredient:croutons_plain_prepacked,2.1267834023017,15.274676654,28.4
ingredient:puffed_rice_textured_bread_wholemeal,2.1377500115677,4.988608096999999,16.6
ingredient:puffed_cereals_textured_bread,2.1377500115677,4.988608096999999,16.6
ingredient:grissini_or_bread_stick,2.7632331022547003,2.417738099,26.9
ingredient:english_muffin_wholewheat_flour_prepacked,2.1357851743077005,0.359874543,20.5
ingredient:english_muffin_prepacked,4.0690256137207,0.5189066489999999,23.8
ingredient:chocolate_croissant_puff_pastry_from_bakery,11.460939664729702,0.616408839,34.3
ingredient:chocolate_croissant_prepacked,10.6416840075687,0.5526851410000001,28.2
ingredient:milk_roll_filled_with_chocolate_drops_prepacked,7.007290714891701,0.490069017,24.0
ingredient:milk_roll_from_bakery,5.4515649363207,0.5890449090000001,28.7
ingredient:milk_roll_prepacked,4.6323092891647,0.5253212150000001,22.5
ingredient:bran_grain_bread,1.4291536433677,0.170739502,15.6
ingredient:raisin_puff_pastry,5.1318196313477,1.7584803720000002,22.5
ingredient:bread_homemade_with_flour_for_homemade_bread_preparation,1.5532388194007,0.187728301,16.0
ingredient:brioche_or_vienna_bread,3.8062838917417,0.44795152,20.6
ingredient:bread_wholemeal_or_integral_bread,1.5572980970247,0.1882866559999999,16.1
ingredient:bread_french_bread_ball_g,1.5532388194007,0.187728301,16.0
ingredient:countrystyle_bread_homemade,1.6797889037557,0.232948071,17.1
ingredient:brioche_sandwich_bread_prepacked,3.4124945842727,0.40864566,20.0
ingredient:sandwich_loaf_bran_grain,3.1134116949687,0.382865997,19.4
ingredient:sandwich_loaf_wholemeal,3.1134116949687,0.382865997,19.4
ingredient:sandwich_loaf,3.1134116949687,0.382865997,19.4
ingredient:sandwich_loaf_multigrain,2.7633584369047,0.481262865,19.7
ingredient:sandwich_loaf_crust_less_prepacked,2.2863820913587,0.270270696,18.2
ingredient:rye_bread_and_wheat,1.5203544262457,0.179624621,16.9
ingredient:rusk_with_eggs_sliced_prepacked,4.4331040467607,0.5906723840000001,28.3
ingredient:wheat_swedish_toast_wholemeal,2.7991615812416004,0.4648388953,19.5
ingredient:wheat_swedish_toast,2.7991615812416004,0.4648388953,19.5
ingredient:swedish_toast_with_fruits,2.7991615812416004,0.4648388953,19.5
ingredient:swedish_toast_with_linseeds,2.7991615812416004,0.4648388953,19.5
ingredient:toasted_bread_homemade,2.6963706509716,0.4150684933,25.4
ingredient:rusk_slice_wheat,2.696339084518699,0.414416445,25.4
ingredient:rusk_slice_multigrain,2.5721539178357,0.397427649,25.0
ingredient:panini_bread,2.4605882349467,1.561075234,21.6
ingredient:pita_bread,2.1679332292477,1.200732492,21.1
ingredient:rolls_for_hamburgerhotdog_wholemeal_prepacked,1.6797888937557,0.232948071,17.1
ingredient:rolls_for_hamburgerhotdog_prepacked,3.6130293431677,0.391980176,20.5
ingredient:bread_french_bread_with_yeast,1.4968329735826995,0.179044047,16.1
ingredient:bread_french_bread_multigrain_from_bakery,2.2693722144527,0.526961954,18.7
ingredient:bread_made_with_type_tt_flour,1.7959003210647002,0.224006341,16.7
ingredient:brown_bread_french_bread_with_flour_type_or,1.5532388194007,0.187728301,16.0
ingredient:countrystyle_bread_french_bread,1.5572980970247,0.1882866559999999,16.1
ingredient:bread_french_bread_baguette,1.5532388194007,0.187728301,16.0
ingredient:bread_french_bread_baguette_unsalted,1.5532388194007,0.187728301,16.0
ingredient:bread_french_bread_without_salt,1.5532388194007,0.187728301,16.0
ingredient:bread_gluten_free,3.4026464202527,5.662058535,20.2
ingredient:crispbread_extruded_and_grilled,3.7124540231737,0.5704380760000001,28.3
ingredient:wheat_tortilla_wrap_to_be_filled,2.470841804730599,0.8888766033,24.8
ingredient:corn_tortilla_wrap_to_be_filled,2.0608838425197,0.7579843,18.7
ingredient:amaranth_raw,1.89935427421713,0.4949576229,8.18
ingredient:oat_raw,1.90628094259713,0.5345345228999999,8.54
ingredient:khorasan_wheat,1.36808369382713,0.1823631429,6.6
ingredient:durum_wheat_whole_raw,2.46769428873213,0.6022531039,12.4
ingredient:wheat_whole_precooked_raw,2.4677788442967,0.6030495797,12.4
ingredient:durum_wheat_precooked_whole_grain_cooked_unsalted,1.3928341138074,0.2802268543,10.8
ingredient:wheat_whole_raw,1.3681682493917,0.1831596187,6.6
ingredient:wheat_bulgur_raw,1.8994388297817,0.4957540987,8.18
ingredient:wheat_bulgur_cooked_unsalted,1.1146448434396,0.2711045391,7.04
ingredient:couscous_raw,2.9655349454978004,0.8542505827,17.1
ingredient:couscous_cooked_unsalted,1.5758245799531998,0.4272825176,10.9
ingredient:spelt_raw,1.8994388297817,0.4957540987,8.18
ingredient:frik_raw,2.9394653275888003,0.8485921321,16.9
ingredient:frik_cooked_unsalted,1.5758245799531998,0.4272825176,10.9
ingredient:gnocchi_from_potato_raw,1.875252289505,0.2983057328,14.3
ingredient:gnocchi_from_potato_cooked,2.1898546040358995,0.3354445733,25.7
ingredient:gnocchi_from_semolina_raw,1.875252289505,0.2983057328,14.3
ingredient:gnocchi_from_semolina_cooked,2.1898546040358995,0.3354445733,25.7
ingredient:corn_or_maize_grain_raw,1.1380392263116703,0.5990905762,7.14
ingredient:mix_of_cereals_and_legumes_raw,1.2510905723491004,0.2900102288,8.52
ingredient:millet_whole,1.34804165960713,1.0341392829,8.11
ingredient:millet_cooked_unsalted,0.6193407379524251,0.4619193373999999,5.12
ingredient:asian_noodles_flavoured_dehydrated,3.3605885953488994,0.6169598098000001,35.9
ingredient:asian_noodles_flavoured_cooked,2.9824912510474,0.5489791828,28.3
ingredient:asian_noodles_plain_cooked_unsalted,2.9824912510474,0.5489791828,28.3
ingredient:barley_whole_raw,1.17045589634213,1.0268286709,7.47
ingredient:pearled_barley_boiledcooked_in_water_unsalted,0.8010355998564,0.4747113119,8.32
ingredient:pearled_barley_raw,1.17045589634213,1.0268286709,7.47
ingredient:fresh_egg_pasta_raw,2.1072610655295,0.4368930653,11.3
ingredient:fresh_egg_pasta_cooked_unsalted,3.0222751661064,0.5636027168,27.6
ingredient:dried_pasta_raw,3.9586814101321,0.9830758748,23.2
ingredient:dried_pasta_cooked_unsalted,2.0346217556965995,0.4553448583,15.3
ingredient:dried_pasta_wholemeal_raw,3.744514764487899,0.9315316913,22.1
ingredient:dried_pasta_wholemeal_cooked_unsalted,2.3101310539716,0.497051833,17.6
ingredient:dried_egg_pasta_raw,3.7175292631489,0.9256945528,21.8
ingredient:dried_egg_pasta_cooked_unsalted,3.0222751661064,0.5636027168,27.6
ingredient:dried_pasta_glutenfree_raw,2.7704531039511,3.4015291078,15.9
ingredient:dried_pasta_glutenfree_cooked_unsalted,1.7891748333947002,1.5676803035,14.3
ingredient:polenta_or_maize_semolina_cooked_unsalted,1.3244218616182,0.379789932,9.01
ingredient:polenta_or_maizecorn_semolina_precooked_dried,2.9394653275888003,0.8485921321,16.9
ingredient:quinoa_fr_raw,14.173878227146702,13.4646038336,17.7
ingredient:quinoa_fr_boiledcooked_in_water_unsalted,6.544650702422099,6.011553201599999,11.3
ingredient:quinoa_raw,11.697619030960132,30.7668069829,47.0
ingredient:quinoa_boiledcooked_in_water_unsalted,5.460545943125401,13.6386255026,25.8
ingredient:rice_parboiled_raw,4.029638552432131,14.2965694647,11.3
ingredient:rice_parboiled_cooked_unsalted,2.3173954347859302,6.3958371819,11.9
ingredient:rice_raw,4.029638552432131,14.2965694647,11.3
ingredient:rice_cooked_unsalted,2.3173954347859302,6.3958371819,11.9
ingredient:rice_brown_raw,4.029638552432131,14.2965694647,11.3
ingredient:rice_brown_cooked_unsalted,2.3173954347859302,6.3958371819,11.9
ingredient:rice_red_raw,4.029638552432131,14.2965694647,11.3
ingredient:rice_red_cooked_unsalted,2.3173954347859302,6.3958371819,11.9
ingredient:wild_rice_raw,4.029702910671001,14.2975064945,11.3
ingredient:wild_rice_cooked_unsalted,2.3171271460313,6.3983723027,11.9
ingredient:basmati_rice_raw,5.716756430192131,15.2674907067,12.1
ingredient:rice_mix_of_species_raw,4.029638552432131,14.2965694647,11.3
ingredient:buckwheat_whole_raw,1.89935427421713,0.4949576229,8.18
ingredient:rye_whole_raw,1.06614039378713,0.1480796629,7.25
ingredient:durum_wheat_semolina_raw,3.5078053421028,0.9558876128,21.2
ingredient:sorghum_whole_raw,0.8540877985217,3.9292938887000006,6.39
ingredient:rice_noodle_cooked_unsalted,3.0801552356000004,5.0866,27.5
ingredient:rice_noodle_dried,3.1121519434980005,6.101867091,22.0
ingredient:coconut_bar_with_chocolate_coating,10.637571396727,2.8574787058,35.8
ingredient:toblerone_milk_cholcolate_bar_w_nougat,10.6368311974188,2.8587142208,35.8
ingredient:chocolate_bar_with_dried_fruits,10.637571396727,2.8574787058,35.8
ingredient:chocolate_bar_with_biscuit,14.489725716368998,0.9896262858,42.0
ingredient:coated_chocolate_bar_without_biscuit,12.369592300296,0.8643324067999999,39.0
ingredient:chocolate_snack_bar_dairy_filling,14.489725716368998,0.9896262858,42.0
ingredient:chocolate_snack_bar_dairy_filling_with_sponge_cake,14.489725716368998,0.9896262858,42.0
ingredient:chocolate_confectionery_or_bar_with_dairy_filling,14.489725716368998,0.9896262858,42.0
ingredient:chocolate_confectionery_filled_with_wafer,21.04332809295199,6.0705189988,58.1
ingredient:chocolate_confectionery_filled_with_nuts_andor_praline,21.04332809295199,6.0705189988,58.1
